gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4176567722	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Dessau-Waldersee		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.844543	12.286482	250.0						2023-04-06T00:00	6	4	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-126493892				CC_BY_4_0		-1705569001			2024-03-15T23:25:34.167Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4176540619	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Lauer Holz, Lübeck		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	53.886333	10.756216	250.0						2023-06-20T00:00	20	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1437325035				CC_BY_4_0		-190808717			2024-03-15T23:28:27.959Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4176466381	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Kiesgrube Hartmannsdorf		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.337139	13.811718	250.0						2023-07-23T00:00	23	7	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-232803709				CC_BY_4_0		-1702002382			2024-03-15T23:25:17.364Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4176328395	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Wathlingen - Fuhse		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.550159	10.149822	250.0						2023-03-13T00:00	13	3	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	1666988099				CC_BY_4_0		-1510526472			2024-03-15T23:27:03.850Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4176309062	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Melgershäuser Feldflur, mit angrenzendem Wald		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.142956	9.480611	25.0						2023-06-14T00:00	14	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	741268380				CC_BY_4_0		721850313			2024-03-15T23:19:56.170Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4176250876	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3924/1 - Esbeck / Sehlde / Eime / Deinsen		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.068085	9.747698	25.0						2023-03-12T00:00	12	3	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	1375471032				CC_BY_4_0		-1217225769			2024-03-15T23:21:53.100Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4176029613	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3452/1 - Gusow-Platkow / Werbig		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.573597	14.373107	250.0						2023-02-27T00:00	27	2	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-101205098				CC_BY_4_0		2140943512			2024-03-15T23:25:57.784Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4176013029	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Döberitzer Heide		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.498249	13.042145	250.0						2023-05-19T00:00	19	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1150987910				CC_BY_4_0		-367035428			2024-03-15T23:27:45.584Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175921182	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 5143/1 - Chemnitz (Nord) / Borna, Draisdorf		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	50.870403	12.839695	25.0						2023-08-03T00:00	3	8	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-2072871564				CC_BY_4_0		-1182966235			2024-03-15T23:24:07.638Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175894170	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3148/2 - Eberswalde (Nord) / Britz		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.891174	13.805416	25.0						2023-07-04T00:00	4	7	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	585835699				CC_BY_4_0		-1968907958			2024-03-15T23:19:47.502Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175886930	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Feldflur Lüttow - Schadeland - Testorf		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	53.53727	10.866635	25.0						2023-06-29T00:00	29	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-317272516				CC_BY_4_0		794562383			2024-03-15T23:26:10.794Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175810801	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Prora		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	54.444893	13.5676	250.0						2023-04-18T00:00	18	4	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	163587919				CC_BY_4_0		-1611384388			2024-03-15T23:18:52.814Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175585900	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3748/3 - Gräbendorf		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.246643	13.717562	25.0						2023-06-07T00:00	7	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	1373035084				CC_BY_4_0		-1702002382			2024-03-15T23:21:49.508Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175571753	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Ruinenberg Potsdam		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.408833	13.039261	250.0						2023-07-02T00:00	2	7	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-981985188				CC_BY_4_0		775264269			2024-03-15T23:26:24.121Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175488796	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Gartengebiet Meißen Rote Gasse / Bergstraße		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.154331	13.486867	250.0						2023-07-05T00:00	5	7	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-834930592				CC_BY_4_0		1698071354			2024-03-15T23:21:18.512Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175472501	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 2748/2 - StÜbPl Prenzlau		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	53.294117	13.809608	25.0						2023-05-30T00:00	30	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	113901638				CC_BY_4_0		-1968907958			2024-03-15T23:18:43.017Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175433990	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3814/2 - Wellendorf / Kettenkamp		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.163967	8.13555	25.0						2023-03-04T00:00	4	3	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-26592988				CC_BY_4_0		-716945079			2024-03-15T23:18:28.043Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175376204	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3924/1 - Esbeck / Sehlde / Eime / Deinsen		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.078285	9.743608	25.0						2023-02-26T00:00	26	2	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-2031663462				CC_BY_4_0		-1217225769			2024-03-15T23:24:06.624Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4175293246	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	BS-NO		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.302189	10.615548	25.0						2023-02-19T00:00	19	2	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-392346128				CC_BY_4_0		-1088252827			2024-03-15T23:26:14.215Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4175275634	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Helmestausee Kelbra und nordwestliche Flur		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.444164	10.982037	250.0						2023-05-19T00:00	19	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-280810782				CC_BY_4_0		1653947998			2024-03-15T23:20:47.956Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175272987	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	NSG Kalkmagerrasen bei Ossendorf MTB 4520/2		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.49474	9.103576	25.0						2023-06-30T00:00	30	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-151984132				CC_BY_4_0		55593928			2024-03-15T23:25:11.233Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175246028	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 5135/1 - Saale / Bucha b. Jena		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	50.858753	11.664211	250.0						2023-05-13T00:00	13	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1646555025				CC_BY_4_0		2029871466			2024-03-15T23:23:26.964Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175221948	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Helmestausee Kelbra und nordwestliche Flur		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.444164	10.982037	250.0						2023-05-19T00:00	19	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-163857954				CC_BY_4_0		1937664401			2024-03-15T23:20:39.406Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175151063	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 3824/2 - Leine / Nordstemmen / Rössing		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.156433	9.769438	25.0						2023-07-21T00:00	21	7	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1320844870				CC_BY_4_0		1928672259			2024-03-15T23:22:58.452Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175149716	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Grünheide		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	54.11779	12.558078	250.0						2023-08-01T00:00	1	8	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1249978951				CC_BY_4_0		-1593358461			2024-03-15T23:22:49.887Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175144278	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 2437/2 - Mestlin / Techentin		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	53.552013	11.922663	25.0						2023-05-08T00:00	8	5	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1362684222				CC_BY_4_0		1707102214			2024-03-15T23:27:43.343Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175109388	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 4142/2 - Zahna-Elster / Leetza / Külso		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.861496	12.771935	25.0						2023-03-20T00:00	20	3	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	611398261				CC_BY_4_0		367223914			2024-03-15T23:19:47.024Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175082362	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Obergeis und Umgebung		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	50.901085	9.594498	250.0						2023-01-02T00:00	2	1	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	-1047568322				CC_BY_4_0		-592484464			2024-03-15T23:22:47.801Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4175063491	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	TK25 Blatt 4624/4 - Hubenrode / Kleinalmerode / Roßbach		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	51.340881	9.825247	25.0						2023-06-02T00:00	2	6	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	441233074				CC_BY_4_0		-1527220226			2024-03-15T23:19:30.839Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID
4174902953	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Lohner Wald		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	52.463322	9.864342	250.0						2023-01-03T00:00	3	1	2023	2433875	2433875	HUMAN_OBSERVATION	naturgucker	naturgucker	1822074262				CC_BY_4_0		-1724250800			2024-03-15T23:22:34.844Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4160884721	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/274406971	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HSK Winterberg (Kernstadt)	Nordrhein-Westfalen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.191644	8.535517							2023-06-01	1	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.274406971				CC_BY_NC_4_0	Stichting Observation International	User 804333			2024-06-18T20:28:54.732Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4160800838	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/275339593	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	MOL Märkisch-Oderland (Landkreis)	Brandenburg	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.827286	14.114985	29.0						2023-06-07	7	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.275339593				CC_BY_NC_4_0	Stichting Observation International	User 359870			2024-06-18T20:39:28.472Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4160508463	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/274322775	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	KB Waldeck-Frankenberg (Landkreis)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.008892	8.782778	16.0						2023-05-31	31	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.274322775				CC_BY_NC_4_0	Stichting Observation International	User 807129			2024-06-18T20:39:51.280Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4160226066	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/274048703	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RD Rendsburg-Eckernförde (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	54.268949	10.083467	86.0						2023-05-30	30	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.274048703				CC_BY_NC_4_0	Stichting Observation International	User 398961			2024-06-18T20:39:28.778Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159987493	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/275542847	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	BS Flusslandschaft Elbe-Brandenburg	Brandenburg	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.948167	11.85591	3.0						2023-06-02	2	6	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.275542847				CC_BY_NC_4_0	Stichting Observation International	User 736267			2024-06-18T20:41:04.148Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159759780	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/266907569	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	Lübecker Bucht	Mecklenburg-Vorpommern	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.96678	11.485928	5.0						2023-04-06	6	4	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.266907569				CC_BY_NC_4_0	Stichting Observation International	User 484329			2024-06-18T20:39:30.787Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159573518	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/272777753	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	LG Lüneburg (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.237311	10.528153	12.0						2023-05-21	21	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.272777753				CC_BY_NC_4_0	Stichting Observation International	User 831472			2024-06-18T20:39:55.843Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159338564	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265522588	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	FFH Habichtswald und Seilerberg bei Ehlen (Kreis Kassel)	Hessen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.284684	9.388373	5.0						2023-03-19	19	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265522588				CC_BY_NC_4_0	Stichting Observation International	User 733463			2024-06-18T20:28:17.718Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159334945	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/265266794	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	RZ Herzogtum Lauenburg (Landkreis)	Schleswig-Holstein	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.480717	10.489775							2023-03-16	16	3	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.265266794				CC_BY_NC_4_0	Stichting Observation International	User 766830			2024-06-18T20:39:02.590Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4159321426	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/270051692	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Meles	Meles meles		SPECIES	Meles meles (Linnaeus, 1758)	Meles meles		DE	HK Heidekreis (Landkreis)	Niedersachsen	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.104889	10.051927	5.0						2023-05-02	2	5	2023	2433875	2433875	HUMAN_OBSERVATION		Observations	OBS.270051692				CC_BY_NC_4_0	Stichting Observation International	User 737985			2024-06-18T20:40:48.929Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
